"Freq.2432.39025464168","Freq.2570.83388142992","Freq.2662.82890297072","Freq.2792.88516815951","Freq.2955.14703521305","Freq.3046.59101287828","Freq.3142.44228825089","Freq.3161.12295451617","Freq.3194.17789030364","Freq.3218.80423111111","Freq.3265.37303603661","Freq.3317.83819208035","Freq.3373.38810401806","Freq.3825.73172264663","Freq.3900.11582509389","Freq.4073.3156717722","Freq.4302.87808861727","Freq.4384.63945656182","Freq.4404.76684103182","Freq.4459.17716377973","Freq.4567.94618651997","Freq.4691.00342354027","Freq.4712.18372815933","Freq.5853.57897003433","Freq.5905.64372826057","Freq.6433.23608468897","Freq.6631.47593449765","Freq.6958.84786359667","Freq.7469.8637591258","Freq.7668.33882272947","Freq.8205.1404040086","Freq.8602.408003098","Freq.8682.73974915485","Freq.8766.07321277154","Freq.8811.15198372997","Group"
0.000412639534928633,0.000586438706335017,0.000492568298392557,0.00121719501755952,0.000115749777220373,0.000208028286541804,0.000289420465028112,0.000162301146766694,7.77830840352052e-05,0.000723522512990165,0.00018111900095968,0.00221454669145644,0.000122462595039135,0.000288668406557019,0.00071264139665208,0.00016140497820669,0.000443462370690456,0.000165354823815148,0.000203115872383611,0.000406798975028196,0.000854203591853772,0.000355666048084412,0.00118951157112857,0.00184536819082425,0.000189462107682023,0.00123350253502381,0.00340301459047891,0.000187833053575722,0.000112130248932621,0.000143298978871715,0.000207736417522204,0.000233757273913,0.000483905618609762,0.000156150823276692,0.000255468478372429,"HighRisk"
0.000524176531511149,0.000744151372961143,0.000469824646225292,0.00169499562826955,0.000251828065270617,0.000208770461232608,0.000223724934036903,1.06505746150455e-05,0.0001112495611099,0.00029479008847201,0.000229855181621974,0.000569789635871284,0.000389187213838447,0.000261114128257743,0.000376102070443981,0.000352414254643763,0.000719548848005602,0.000183648423135744,0.00019532202762394,0.000331214969203571,0.000859125733102967,0.000298300839770383,0.000955720412316877,0.000612554461370412,0.000201897421819497,0.000293974921857788,0.00100005587099184,0.000253761662603321,2.35292419841898e-05,9.27331740909627e-05,0.00010873223043385,0.000381578651877899,0.000134107965631625,0.000266248392442629,0.000295458318477749,"HighRisk"
0.000351633844720002,0.000925137340576252,0.000759217547146953,0.000661074751825952,0.000189584870675539,0.000336993319959833,0.000416785762724553,0.000141647926318605,8.79530618644343e-05,0.000404175565315363,3.33622299170966e-05,0.000893682234285952,0.000168287089244552,0.000224577535880613,0.000512150943716295,0.000119366910587805,0.000182508606936369,0.000213500429132307,0.000181561925545422,0.000695812319433904,0.00084576011701819,0.000320697289372134,0.00103581726766789,0.000869260296972761,3.3492998930112e-05,0.000473577807361967,0.00105252156504075,0.000100976042409272,0.000145874186703648,0.000178992879292508,0.000202343266420979,0.000126376165542249,0.000169014260299781,0.000208968713659296,8.5713344548925e-05,"HighRisk"
0.000788403023186665,0.000592700423195191,0.000705334418266002,0.00058426741105059,0.000259808086984573,0.000146102105859316,0.000232165610999652,0.000110230437513914,0.000667719980192348,0.000329092828229048,0.000789655897585658,0.00123311032919467,0.00016444638812817,0.000404000265988291,0.000311220298920472,0.0002254873509016,0.000497979026259147,0.00016508586528056,0.00012649150208502,0.0003342182522521,0.000674514377095659,0.000218501218827944,0.00090086061165326,0.000525607508046807,0.000436346620819636,0.00069240587627783,0.00210063698225124,0.000174745850395788,8.80939504201835e-05,0.000148693762303857,0.000115088083160155,0.000410541868640079,0.000110925807833504,0.000143942959747052,0.000285540619626156,"HighRisk"
0.000319820304369625,0.000955966127633552,0.000473419739401372,0.00032834830886101,0.000172371856270449,0.000180289157295517,0.000239307890247542,0.000121941564679287,0.000144031496397155,0.000376944068328935,0.000325192723000376,0.000799555845857081,9.69947319485485e-05,0.000760678201258088,0.00167483941735552,0.000150385155981877,0.000525062708090879,0.000122116162463775,0.000251317396540105,0.00034145651730671,0.000829038870155134,0.000252967629391192,0.000970344618989786,0.00337861407598019,0.000148109407682659,0.000534021652220083,0.00124228790557896,0.00024205418797738,0.000138937156014535,9.92495697755853e-05,0.000232515161839643,0.000302836207756816,0.000133722601208723,0.000148913886764676,0.000278208854670567,"HighRisk"
0.000710821083278367,0.00131668946820537,0.000277772488536928,0.00138169661273692,0.000104868935364307,0.000231618750180484,0.000399410965644535,8.86390389336607e-05,0.000124513417178738,0.000464714777947531,6.57923652620129e-05,0.00120003136501405,0.00015698338871952,0.000720296786121884,0.000826002196442662,0.00034003642472366,0.000335852374338427,0.000144310452313687,0.000246607362301675,0.000329830264446414,0.00105874919844584,0.000265428171997425,0.00131301410525979,0.00158465824703799,1.98523271938846e-05,0.000882074542563652,0.0018906225251714,0.000192435236762443,0.00015685079326639,0.000141631209560503,0.000157233860179691,0.000183635669417082,0.000306240607309701,0.000157588249630981,0.000231661739733079,"HighRisk"
0.000386792903690128,0.000809543447696689,0.000717860679761012,0.00147577282626892,0.000203690074959589,0.000141342453637738,0.000250460224279731,4.0601832473388e-05,0.000357648610783466,0.000341516532361975,0.000538405632620003,0.000701645649063793,0.000200453715236808,0.000385492625067663,0.00121271370521116,0.000425742977299367,0.00139917735298127,7.37403031846544e-05,0.000115565457878313,0.000288677520849103,0.000910632849438316,0.000281512919037526,0.000968487825930729,0.00251664889453129,0.000228970995744478,0.000927089911345944,0.00122269020096505,5.74898150425081e-05,0.000144453647070047,6.87460315980078e-05,0.000208280410661012,0.00103188956359658,6.8879822230354e-08,0.000102386724194044,5.33752306476448e-05,"HighRisk"
0.000875679506315118,0.000344002367765758,0.000907791109846677,0.00129540929506342,0.000212113684059651,0.000321691604868551,0.000543311946240628,0.000112593853737349,0.000304977766323962,0.000734457800281845,0.000426641729299165,0.00161773518783525,0.000253203390692901,0.000244762609361769,0.000308538260487336,0.000287809069612816,0.000438750360653144,0.000149805035899355,0.000337480931932285,0.000573321896460593,0.00126260020665064,0.000473823757373935,0.00148522095457507,0.000571791853526375,0.000210897082195913,0.0010490010252539,0.00209697999946562,0.000100386733071819,0.000146740010997907,0.000117207503622357,0.000103684128264546,0.000282087700036077,9.47665329618507e-05,0.000161826243338705,0.00029326634507338,"HighRisk"
0.000890184933937449,0.000326377037627723,0.000854010246878803,0.00162814307263962,0.000154643921166422,0.000320172161360243,0.000489682256341171,0.000158499557577198,0.000128511166586301,0.000749546130836802,0.000136019709565283,0.00199435355927942,0.00012117620089542,0.000672965567502646,0.000745558527456221,0.000238254171473537,0.00106325382194763,3.22746328652002e-05,0.000177225171312663,0.00050787126875886,0.00127170402934992,0.000432603044117003,0.00160682306406488,0.0012376751399504,0.000131252475882917,0.00129369604011512,0.00286873674021397,0.000161676115811267,0.000151824651445824,0.000150051215594627,0.000284583245886262,0.000591756716126813,0.000106355362337937,7.82505075981793e-05,0.000151163839625608,"HighRisk"
0.000460124286108202,0.000411355527310883,0.000591433589614677,0.000564528720740559,0.000121541368800573,0.00024558957337726,0.000417483343987891,0.000187627896686931,0.000275336474159247,0.000457860811899306,0.000316421881906241,0.00153645514979973,0.000210278967896204,0.000319148746032021,0.000425711720218086,0.00037571485591533,0.000163602265885917,0.000162183204242603,0.00031653145942969,0.000514905350570206,0.00109272997841191,0.000334518058816023,0.00131220924792513,0.000582626266918699,0.000184249996692251,0.000768241463279786,0.0022406067116474,0.000163708668740998,0.000175586300537305,0.000144436302209915,0.000170118092950599,0.00015525749737837,0.000115010169877823,0.0001473213186982,0.000417376809920474,"HighRisk"
0.000278871983982163,0.000301995849451016,0.000766528917873818,0.00104154869724485,0.000141999659179512,0.000346974832489203,0.000544483530642409,0.000109719658359099,0.000217581790423472,0.000567398851782568,0.000252107363767201,0.00194533927120927,0.000326417582461025,0.000188335677172991,0.000273368302569966,0.000426287623168294,0.000698745712006131,0.000162886177637062,0.000173460967307359,0.00079762567484069,0.00214292463500376,0.000588194498893422,0.00218283924126389,0.000344667311617816,0.000220607812238019,0.00125512123488706,0.00357661709951057,0.000155714872523485,0.000194096655848699,0.000229890475923867,0.000670979244246945,0.000508125424085907,0.000170111172050081,0.00027248475887127,0.000260881501180911,"HighRisk"
0.000474682417651982,0.000423033767506399,0.000508047333418851,0.0010531032050856,0.000177884474875576,0.000236524104509247,0.00024479835522099,0.000141167892082945,0.00017700209158718,0.00113703139798237,0.000229712751682738,0.00166297720091035,0.000277122771095661,0.000282721557454643,0.000321819240105228,0.000140323800214068,0.000724136527499949,0.000134033335534259,0.000408079880379487,0.000296332020754066,0.000637468554551414,0.000214282993572037,0.000867973621715003,0.000668698399076932,0.000161725672714705,0.00154844312414383,0.0022616483913528,0.000154060586189626,0.000218241413051408,0.000114984453301942,0.000130436606523426,0.000417583163791279,0.000247922587556151,0.000159885376597201,0.000442134497485574,"HighRisk"
0.000588245681778718,0.000487431993820424,0.00105789388638579,0.00167208296759468,0.00018192978796759,0.000165751259228556,0.000316484449143728,0.000156795863151868,0.000127990092737157,0.000429464626472732,0.000245843301696124,0.00135745444750141,9.17524262553223e-05,0.000556848987187426,0.00101813899728571,0.000330131856523426,0.000709351449778174,9.90451586621046e-05,0.000266370013306646,0.000309389413135435,0.000692633543500898,0.000280644412950831,0.000836108869866804,0.00202305902515189,8.92649302511321e-05,0.000727134322125086,0.00206132796738632,0.000118865907559987,0.000116795129745188,3.18791615342639e-05,0.000116820452413797,0.000416501435460383,0.000163274302945944,8.13751951004521e-05,0.000289544537277048,"HighRisk"
0.000208060199566998,0.000190353012744549,0.000883683434259852,0.0006318726015906,0.000203364044247343,0.000194026215580249,0.000243509393136727,0.00012951953645583,0.000261131372885481,0.000534951410003484,0.000374392229736803,0.00178709758994277,0.000474800376915751,4.12305370914117e-05,0.000283917503253697,0.000297436616700938,0.00050351864337615,4.40559561962248e-05,0.000245193374863559,0.000668054010489852,0.000862492577937375,7.97089040220693e-05,0.00081297468602094,0.000496746072433648,0.00030986655022914,0.00108084636394654,0.00292928935236175,0.000102134389948907,0.000116202077660429,3.85249569809756e-05,0.000131843113651449,0.000290496441117096,0.000238963171214954,0.000115125313942646,0.000282122813293773,"HighRisk"
0.000670658995573626,0.00041444352286653,0.000707128183578526,0.000788011837139319,0.000141735401392683,0.000221723300352713,0.000266228616489465,0.00016212860667019,7.30346017732482e-05,0.000726301466884239,4.66752800726746e-05,0.00159953270081973,5.0315441461032e-05,0.000589939695197472,0.000904931716134934,0.000236792107391616,0.000487425021308365,0.000215106241839736,0.000182734089896762,0.000512507040117251,0.000903774023890993,0.000351867438371015,0.00127634703729995,0.00163107759420703,0.000115319334751461,0.00115055095155971,0.0021931871821553,0.000164182134955558,0.000151778138985772,0.000133953873710166,0.00025420891227648,0.000221691925097808,0.000298900352658205,0.000135772089732406,0.000229013202317813,"HighRisk"
0.000533691506965417,0.000299901780089608,0.000381257809471947,0.00130229697604046,0.000194162549799625,0.000320861896194686,0.000467140190906599,0.000169672899813002,0.000258737074429227,0.000898202521353358,0.000378393495616431,0.0022046835492821,0.000208978940513826,0.000141363378856903,0.000461478311164351,0.000459596593827375,0.000822664648025477,0.000108663926471855,0.000311378175305378,0.000501752174882947,0.00161302050161411,0.000470545224089326,0.00160219605664902,0.000983106706067981,0.000192064408888391,0.00170812028719426,0.0034318393143372,4.19767325205046e-05,0.000232320976892165,0.000117517743627068,0.000107969488689985,0.00049487549322425,0.000232196660919217,5.98239464498838e-05,0.000473442096143841,"HighRisk"
0.000430343434384129,0.000337562615510189,0.000486880580731035,0.00182333948134793,0.000176807000986789,0.000209155390028655,0.000426679250318847,0.000133063723301077,0.000364848538364663,0.000266505359827415,0.000508447016736533,0.00123033984770883,0.000307198123437243,0.000187514006216416,0.000528362665248944,0.000157596140071288,0.00133181683311559,0.000131478791580086,0.00018868001581408,0.000641709173733766,0.00158335047961938,0.000490816261022511,0.00163946137224458,0.00141683024212646,0.000339243216542091,0.000702770890227284,0.00253063343437742,3.0514911799854e-05,0.000128940217207502,0.000215233473095465,0.000270138716154022,0.000895535049238995,0.00012079597329052,0.000203806694905934,0.000158769240233787,"HighRisk"
0.000553914954621614,0.000958308551641887,0.000330248768387659,0.00138785539807341,9.40499751469477e-05,0.000226649898469918,0.000298881962912421,4.00946488102686e-05,3.55467891927101e-05,0.000824831385684579,0.000108371762907458,0.00147276791781637,0.000248333848695448,0.000420708709141603,0.000490464134117447,0.000212274946991075,0.000264168577627423,6.71579297883246e-05,0.000206380533393068,0.000366615334018889,0.000947981629569316,0.000320243707513861,0.00110074047749164,0.00101878667396363,9.7370675814605e-06,0.0012125469975294,0.00215138666659542,0.000158012266341388,0.000157263629919117,7.29831042598122e-05,0.000170471191114172,0.000175016197167588,0.000218172507536967,0.000113670701617092,0.000191082262838938,"HighRisk"
0.000445982489440099,0.0005869347943591,0.00012714079638322,0.000722268896146555,8.16490159301956e-05,0.000136001032401174,0.000160531622519793,8.6559343056671e-05,9.00519815054748e-05,0.000827459774644971,0.000158882619624184,0.00218087945554729,0.000294656335508238,0.000445443194230643,0.000434581346984703,0.000114572713104167,0.000160543673860702,0.0001359890254296,0.00018090961206879,0.000427794265700965,0.00088871617650236,0.00026616247127848,0.00103836145273033,0.00124874552167654,2.59075698021371e-05,0.00192323228972429,0.00449279365882346,0.000126065472299618,7.89052190385764e-05,9.39489843541352e-05,0.000221633324739647,0.000113129846520289,0.000258891318453187,0.000129319242770664,0.000185868444678415,"HighRisk"
0.000664633021975278,0.000626058058307627,0.000608609338656752,0.000772992468137729,0.000120153134221425,0.000163523720313258,0.00026219549569548,0.00011018774958678,0.000146279216334551,0.000344839135274705,0.000336759172403751,0.00244538471477681,6.96843546762262e-05,0.000281541275816089,0.0006421338199148,0.000432835026652841,0.000836609736165172,0.00013341196157118,0.000143876882633054,0.000288046874567631,0.000783175315096837,0.00021802516285096,0.000759991766788502,0.00137204886337059,0.000179403982198522,0.000500798568794082,0.00364202702016487,8.66024452197404e-05,0.000248510419280638,0.000100384652118385,0.000126437573807379,0.000496357958704151,0.000195889405906645,0.000150675771147315,0.000294714821005624,"HighRisk"
0.00226873801269686,0.000613274367752196,0.000711103747044883,0.00129066561327846,0.000481173862011064,0.000130529342275436,0.000205609353244577,0.00021002819334296,0.000744887829880546,0.000103553466343699,0.000981580661798973,2.54987399012055e-05,0.000999829886482544,0.000172705538436905,0.000201816223202037,0.000258046601105063,0.000916967850102204,2.33477902658303e-05,0.000114374404652115,3.27212570189077e-05,0.000130408609219771,4.7023810347183e-05,0.000198173880215859,2.02070660338753e-05,0.000854519557504684,5.14945109490949e-05,0.000116049410171517,0.000278057704156634,0.000176850951450999,0.000116880995530976,2.93195081482209e-05,0.000591508806685716,1.58478121425183e-05,2.2880886256585e-05,8.84083441816797e-06,"HighRisk"
0.000855539187718309,0.000586234290071414,0.000572106352457328,0.00015586144919749,0.000134939963630155,0.000322707013663046,0.00037776809100537,8.11055516042517e-05,2.82721146832434e-05,0.000892284034136977,0.000123085800395949,0.00282933492739927,0.000276758435157687,0.000194724559390647,0.000297181402077915,0.000140967210435693,0.000461031647895928,0.000140419371899763,0.000228783004786287,0.000466209888741822,0.00104736412191586,0.000401809965223264,0.00122624636031628,0.00013760416398075,0.000288285471739012,0.00163661191542744,0.00435919096143739,0.000165587055618427,0.000164941292542212,0.000144315451149528,0.000156113609791848,0.000286375557814362,0.000371436651620581,0.000243495820485359,0.000264061084478986,"HighRisk"
0.000581171899062143,0.000596349809405076,0.000247487626688635,0.000716230911733082,0.000151373533220009,0.000491175166766339,0.000780256198418849,6.275224365681e-05,0.000216870633967734,0.00125191157203571,0.000257664601518538,0.00266728915443352,0.000189426873945608,0.000214039707488599,0.000157441825245693,0.000161934835671789,0.000235692061678272,0.000514657485061844,0.000452964867795041,0.000882954097309473,0.00196423282671826,0.000656052106206368,0.00234013778397266,0.00017320499661004,0.000119319628897156,0.00182859291106575,0.00357885414303537,0.000102820819577296,8.86260172468173e-05,0.000271236678856695,0.000284884965167754,0.000101601051010193,0.000157414034023442,0.000519399475119881,0.000390995506697989,"HighRisk"
0.000327387731074896,0.000578939940584634,0.000353698132581908,0.0011074929240712,0.000151260457112716,0.000173314787393302,0.000283756207290796,9.59263872504276e-05,0.000151788974158542,0.000329748360204609,0.000152015221055354,0.000719773082830593,0.000152546309592898,0.000615505154960111,0.00151221937303115,0.000217755027354675,0.000352747702313183,0.000137403086092779,0.000179611767065129,0.000248850227548945,0.000829955323798147,0.00024554712376271,0.000910567456573325,0.00304209672836008,0.000114256525753377,0.000598965691270527,0.00134830791168709,0.000122581925945775,0.000196348126832316,9.33461055021172e-05,0.000149560567221441,0.000186398478478534,0.000166042956309027,0.000156092376653911,0.000232697192344203,"HighRisk"
0.000618997131131305,0.000565909461280476,0.000542279232665314,0.00143665764873227,0.000155171062969971,0.000209289280566506,0.000437036136293197,0.000176377879010325,0.000195895623620852,0.000347452175984054,0.000266596320079791,0.0010098953190844,0.000218384011905448,0.000231567036631689,0.000407740574492859,0.00026003298130918,0.000285884730783013,0.000137416283594069,0.000292609238920434,0.000481055599087626,0.00126913432304252,0.000393823717699579,0.00157601731443479,0.00110326701769446,0.000111377189582269,0.00059146489869687,0.00151254416156902,0.00013163029118316,0.000189699436864982,0.000119247561540785,8.26023352163554e-05,0.000212666154151462,6.22467907024368e-05,0.000178189370923985,0.000140936252844032,"HighRisk"
0.000661874995746701,0.00123424395282577,0.00078355594799842,0.000457578374950527,0.000299017616565593,0.000237436953523475,0.000282900327380083,0.000156202376704205,0.000348984774054815,0.000383995243016759,0.000667128741522066,0.00128319531947923,0.000160341181568574,0.000665378498020357,0.000186262548134281,0.000368769467065353,0.000562125756315197,0.000161764835532996,0.000314533163731683,0.000297040156428207,0.000794486580303608,0.000267112593166059,0.00104597013326037,0.000936232008494201,0.000306395334978362,0.000698624046011398,0.00212118699879072,0.00024649038351506,0.000224221496087632,6.04694860268595e-05,4.46165119549821e-05,0.000342883594692774,9.82725397874109e-05,0.000179501043259036,0.000364948107138555,"HighRisk"
0.000425237861178299,0.000522759275419332,0.000640290004929989,0.00104004885531047,7.89607189348243e-05,0.000314583778400354,0.000324269392123041,0.000155258460930044,4.74961218420695e-05,0.000666694595735518,9.96125499027915e-05,0.00169221894868056,0.00021069198613288,0.000460704811714751,0.000943760763994564,0.00017959855978036,0.00037662343246668,0.000198706518172732,0.000258154594899485,0.000426136023772071,0.00123898607297944,0.000432346898344682,0.00154353117155033,0.00204761874774927,4.96733281841579e-05,0.00109342238041243,0.00243646954788285,0.000128191478905042,9.35234496089338e-05,0.000108140417098051,0.00010236612534965,0.000224621961315728,0.000131879331983501,0.000164387197913384,0.000316901283551472,"HighRisk"
0.000380863538202296,0.000365819704887146,0.0003129486474361,0.000228453342725635,0.000107499669578126,0.000295250158286533,0.000356423628111967,0.000125170558682173,0.000151367985575633,0.00161070377892469,0.000154897552085393,0.00334519480457765,0.000167648798199225,0.000223249007931424,0.000280466607435163,0.000199402958208034,0.000982512548325745,0.000177147020465185,0.000404283076794141,0.00059925299073228,0.00119490037337442,0.000360924424088375,0.0012869976413662,0.000580267313096084,9.9610860948124e-05,0.00234271830178302,0.00469811923903655,0.000127059186394679,0.000243568029442407,0.000139151140427825,0.000188924407039627,0.000488431035768627,0.000302105230757293,0.000201596865062572,0.000517603827645269,"HighRisk"
0.000235043121902635,0.000343648791803884,0.000437403411634619,0.000610187061349583,0.000146384340626061,0.00036885770223637,0.000677626891504529,0.000224364858679495,0.000479957901146364,0.000298010662824357,0.000609502948193013,0.00151594001915326,3.46073356378632e-05,0.000128863493388397,0.000190513833931682,0.000286843616484519,0.000536369971557027,0.00101240825978865,0.000395552119339698,0.00067537909938051,0.00273351947964262,0.000798297400987981,0.00260120358181035,0.000102416567581551,0.000430673026970536,0.000927464327150459,0.00340746293636889,0.000103280584730186,0.000275621406995114,0.00027250273245336,0.000344984954413332,0.00039448874274425,9.32333909799717e-05,0.00151631078914963,0.000507349501800759,"HighRisk"
0.000150245143874336,0.000135527390944457,0.000270810830277123,0.0004552207783314,0.000137233753374325,0.000332240781693341,0.00058892397571846,0.000221096243852488,0.000259047868261175,0.000212044238486503,0.000193333143114279,0.000483660712596936,0.000113045770242316,0.000164212640245348,0.000164744374261103,0.00031161206144284,0.000448888596089752,0.0002893513223694,0.000303311649923846,0.000403047787899879,0.00205467550045832,0.000691924234080937,0.00224420820701027,0.000301292481704979,0.000118268381439894,0.000450584700915592,0.00107333754999794,0.000144416387112087,0.000257979969316706,0.000217859598485589,0.000233387796344868,0.000253673242597029,0.000148429798982833,0.000269369736000434,0.00027217768434276,"HighRisk"
